Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:25:20,124300,500000,0.089651,0.075164,0.028491,0.062621,0.073534,0.024582,0.239619,0.000011,0.030484,0.025464,0.021610,0.013877,0.258781,0.852757,0.034689,0.023663,3.376411,0.032219,1.000000,0.100000,0.000000
0:25:52,124400,500000,0.107064,0.118552,0.025283,0.081438,0.129753,0.025557,0.161346,0.008304,0.036803,0.032322,0.026907,0.010325,0.164750,0.518643,0.038168,0.029474,2.697510,0.046752,1.000000,0.100000,0.000000
0:26:25,124500,500000,0.077706,0.112302,0.027135,0.072128,0.091934,0.028775,0.210853,0.000024,0.033680,0.028975,0.019705,0.052198,0.220693,0.478275,0.038666,0.027014,1.775740,0.057198,1.000000,0.100000,0.000000
0:26:56,124600,500000,0.086095,0.121032,0.027455,0.093242,0.078596,0.024893,0.162134,0.000002,0.030513,0.028098,0.025372,0.018148,0.196300,0.541478,0.033795,0.026384,3.306023,0.040578,1.000000,0.100000,0.000000
0:27:28,124700,500000,0.088319,0.105032,0.020491,0.067053,0.068425,0.021411,0.201916,0.002043,0.033796,0.028402,0.019934,0.054073,0.244466,0.851274,0.043557,0.026980,2.643045,0.042101,1.000000,0.100000,0.000000
0:28:00,124800,500000,0.088491,0.113776,0.026558,0.099339,0.066128,0.023091,0.171553,0.000356,0.038917,0.032285,0.029684,0.060228,0.184992,0.000506,0.036820,0.029392,0.737641,0.067465,1.000000,0.100000,0.000000
0:28:52,124900,500000,0.100201,0.093729,0.030101,0.078992,0.074008,0.026315,0.190036,0.051062,0.033970,0.028573,0.027104,0.029865,0.210380,0.010736,0.038632,0.025016,1.366428,0.054943,1.000000,0.100000,0.000000
0:29:24,125000,500000,0.039180,0.144795,0.022672,0.078019,0.082065,0.024206,0.194496,0.040091,0.031009,0.027343,0.021585,0.024429,0.208664,0.429837,0.033382,0.025796,1.287793,0.041713,1.000000,0.100000,0.000000
0:30:04,125100,500000,0.082588,0.109313,0.024411,0.088555,0.076336,0.025605,0.155904,0.000714,0.030519,0.027276,0.024960,0.034328,0.197840,0.675704,0.031601,0.025167,1.897869,0.048669,1.000000,0.100000,0.000000
0:30:36,125200,500000,0.113120,0.114060,0.021516,0.085391,0.102210,0.021173,0.153344,0.003800,0.036805,0.031978,0.024364,0.026451,0.181844,0.044843,0.036794,0.029454,1.352877,0.034687,1.000000,0.100000,0.000000
0:31:10,125300,500000,0.098633,0.081813,0.019527,0.084771,0.071779,0.019166,0.200823,0.000267,0.031920,0.024962,0.023504,0.028680,0.209231,0.000694,0.029721,0.022799,0.249146,0.030031,1.000000,0.100000,0.000000
0:31:41,125400,500000,0.084286,0.116797,0.020211,0.083096,0.107217,0.017926,0.185993,0.006909,0.036743,0.028052,0.027408,0.039834,0.185230,0.022976,0.031216,0.024402,0.204944,0.041502,1.000000,0.100000,0.000000
0:32:13,125500,500000,0.109455,0.101780,0.011942,0.092977,0.055458,0.012147,0.240520,0.000168,0.029242,0.022753,0.037465,0.034794,0.257628,0.000080,0.026071,0.020288,0.148258,0.041205,1.000000,0.100000,0.000000
0:32:45,125600,500000,0.105457,0.126283,0.018169,0.079166,0.109752,0.015194,0.170308,0.000001,0.025317,0.020715,0.027683,0.022765,0.171271,0.000009,0.025109,0.018360,0.208395,0.037161,1.000000,0.100000,0.000000
0:33:17,125700,500000,0.102874,0.152765,0.015841,0.106024,0.111881,0.015392,0.134866,0.000858,0.025035,0.019482,0.027940,0.022702,0.143902,0.001210,0.024323,0.018890,0.156431,0.030089,1.000000,0.100000,0.000000
0:33:49,125800,500000,0.103826,0.127407,0.019153,0.105352,0.104907,0.017602,0.154098,0.000365,0.026844,0.021662,0.026880,0.033027,0.162302,0.075766,0.026137,0.021050,0.158583,0.030037,1.000000,0.100000,0.000000
